Original ID,Raw MetaNetX ID,transport,Final ID
R03553__cytop,R03553__cytop,0,R03553__cytop
TO1014544_cytmem__cytmem,TO1014544_cytmem__cytmem,1,Transport removed
R10996__vacu,R10996__vacu,0,R10996__vacu
R12171__cytop,R12171__cytop,0,R12171__cytop
R04783__vacu,R04783__vacu,0,R04783__vacu
TI3000878_cytmem__cytmem,TI3000878_cytmem__cytmem,1,Transport removed
TO3001028_cytmem__cytmem,TO3001028_cytmem__cytmem,1,Transport removed
R03522__pero,R03522__pero,0,R03522__pero
R12402__cytop,R12402__cytop,0,R12402__cytop
TI0000039_vacmem__vacmem,TI0000039_vacmem__vacmem,1,Transport removed
R02790__cytop,R02790__cytop,0,R02790__cytop
R02765__cytop,R02765__cytop,0,R02765__cytop
