Original ID,Raw MetaNetX ID,Final ID
Acceptor_c,Acceptor_c,Acceptor_c
ALLYSINE_c,MNXM1108541_c,MNXM1108541
nadh_m,MNXM10_m,MNXM10
nadp_m,MNXM5_m,MNXM5
nadph_m,MNXM738702_m,MNXM738702
icit_x,MNXM89661_p/glyoxysome,MNXM89661
nadp_x,MNXM5_p/glyoxysome,MNXM5
akg_x,MNXM20_p/glyoxysome,MNXM20
co2_x,MNXM13_p/glyoxysome,MNXM13
nadph_x,MNXM738702_p/glyoxysome,MNXM738702
arg__D_x,MNXM1552_p/glyoxysome,MNXM1552
5g2oxpt_x,MNXM1037_p/glyoxysome,MNXM1037
dhdascb_c,MNXM1108062_c,MNXM1108062
ascb__L_c,MNXM129_c,MNXM129
asp__D_x,MNXM974_p/glyoxysome,MNXM974
HCO3_c,MNXM60_c,MNXM60
CARBAMOYL-P_c,MNXM138_c,MNXM138
N-terminal-XPK_c,MNXM729205_c,MNXM729205
NNN-trimethyl-terminal-XPK_c,MNXM97451_c,MNXM97451
N-terminal-PPK_c,MNXM97454_c,MNXM97454
NN-dimethyl-terminal-PPK_c,MNXM97452_c,MNXM97452
STEAROYL-COA_c,MNXM272~_c,MNXM272
CPD-14271_c,MNXM723414_c,MNXM723414
lnlc_r,MNXM4069_r,MNXM4069
utp_n,MNXM1101474_n,MNXM1101474
lnlccoa_r,MNXM527964_r,MNXM527964
dcdp_n,MNXM411_n,MNXM411
ppi_r,MNXM11_r,MNXM11
udp_n,MNXM1102128_n,MNXM1102128
cmp_n,MNXM31_n,MNXM31
coa_r,MNXM727276_r,MNXM727276
atp_r,MNXM3_r,MNXM3
cdp_n,MNXM1102191_n,MNXM1102191
lnlnca_r,MNXM737569_r,MNXM737569
amp_r,MNXM723601_r,MNXM723601
lnlncgcoa_r,MNXM1104071_r,MNXM1104071
ctp_c,MNXM1103718_c,MNXM1103718
dcmp_c,MNXM266_c,MNXM266
cdp_c,MNXM1102191_c,MNXM1102191
dcdp_c,MNXM411_c,MNXM411
lnlncg_r,MNXM162504_r,MNXM162504
All-apo-ACPs_c,MNXM1089659_c,MNXM1089659
3-5-ADP_c,MNXM45_c,MNXM45
All-holo-ACPs_c,MNXM1089660_c,MNXM1089660
Cytochromes-c_c,MNXM731581_c,MNXM731581
HEME_C_c,MNXM737472_c,MNXM737472
Apocytochromes-c_c,MNXM167074_c,MNXM167074
HS_c,MNXM730577_c,MNXM730577
2-OXOBUTANOATE_c,MNXM159_c,MNXM159
HOMO-CYS_c,MNXM114070_c,MNXM114070
MET_c,MNXM738804~_c,MNXM738804
N-ACETYLNEURAMINATE_c,MNXM1106047_c,MNXM1106047
N-ACETYL-9-O-ACETYLNEURAMINATE_c,MNXM1108067_c,MNXM1108067
Long-Chain-Fatty-Acids_c,MNXM726854_c,MNXM726854
CPD-5881_c,MNXM380_c,MNXM380
CPD-14202_c,MNXM723641_c,MNXM723641
dcmp_n,MNXM266_n,MNXM266
ctp_n,MNXM1103718_n,MNXM1103718
gtp_n,MNXM51_n,MNXM51
gdp_n,MNXM30_n,MNXM30
SUC-COA_c,MNXM1104774_c,MNXM1104774
arachdcoa_r,MNXM90403_r,MNXM90403
5-AMINO-LEVULINATE_c,MNXM405_c,MNXM405
arachd_r,MNXM1107770_r,MNXM1107770
N5-Formyl-THF-Glu-N_c,MNXM1101086_c,MNXM1101086
Protein-Tyrosines_c,MNXM7713_c,MNXM7713
5-10-METHENYL-THF-GLU-N_c,MNXM1101127_c,MNXM1101127
PAPS_c,MNXM49_c,MNXM49
Protein-tyrosine-O-sulfates_c,MNXM21343_c,MNXM21343
chtn_e,MNXM1271_e,MNXM1271
h2o_e,MNXM03_e,MNXM03
HC00822_e,MNXM731384_e,MNXM731384
PROTOHEME_c,MNXM249_c,MNXM249
cmp_c,MNXM31_c,MNXM31
utp_c,MNXM1101474_c,MNXM1101474
HC02121_c,MNXM726278_c,MNXM726278
Sfglutth_c,MNXM952_c,MNXM952
zymst_r,MNXM738369_r,MNXM738369
zymstnl_r,MNXM2494_r,MNXM2494
CPD-10283_c,MNXM1103369_c,MNXM1103369
HOMOGENTISATE_c,MNXM345_c,MNXM345
4-MALEYL-ACETOACETATE_c,MNXM739482_c,MNXM739482
HOMO-SER_c,MNXM353~_c,MNXM353
na1_e,MNXM27_e,MNXM27
na1_c,MNXM27_c,MNXM27
DCMP_c,MNXM266~_c,MNXM266
DCDP_c,MNXM411~_c,MNXM411
datp_c,MNXM286~_c,MNXM286
2-hydroxyacyl-glutathiones_c,MNXM97270_c,MNXM97270
GLUTATHIONE_c,MNXM490899_c,MNXM490899
2-Hydroxy-carboxylates_c,MNXM9828_c,MNXM9828
datp_n,MNXM286_n,MNXM286
dadp_n,MNXM1097067_n,MNXM1097067
CPD-409_c,MNXM734331_c,MNXM734331
GLYCEROL_c,MNXM89612_c,MNXM89612
Fatty-Acids_c,MNXM739618_c,MNXM739618
dctp_c,MNXM360_c,MNXM360
glu__L_c,MNXM89557~_c,MNXM89557
thf_c,MNXM89609_c,MNXM89609
7thf_c,MNXM5780_c,MNXM5780
dxtrn_c,MNXM12672_c,MNXM12672
HC02136_c,MNXM164816_c,MNXM164816
5-METHYLTHIOADENOSINE_c,MNXM150_c,MNXM150
ADENINE_c,MNXM168~_c,MNXM168
CPD-444_c,MNXM1103417_c,MNXM1103417
5-OXOPROLINE_c,MNXM964_c,MNXM964
PROTOPORPHYRIN_IX_c,MNXM1108135_c,MNXM1108135
FE+2_c,MNXM111_c,MNXM111
PROTOPORPHYRINOGEN_c,MNXM351_c,MNXM351
protrplys_e,MNXM744862_e,MNXM744862
h_e,MNXM1_e,MNXM1
protrplys_c,MNXM744862_c,MNXM744862
protrpthr_c,MNXM744863_c,MNXM744863
protrpthr_e,MNXM744863_e,MNXM744863
glc__D_c,MNXM735623_c,MNXM735623
glygn3_c,MNXM11715_c,MNXM11715
dctp_n,MNXM360_n,MNXM360
gal_e,MNXM735266_e,MNXM735266
HC02161_e,MNXM164818_e,MNXM164818
FERRICYTOCHROME-B5_c,MNXM726594_c,MNXM726594
HC02160_e,MNXM164819_e,MNXM164819
FERROCYTOCHROME-B5_c,MNXM726611_c,MNXM726611
tdcoa_x,MNXM224_p/glyoxysome,MNXM224
HC01412_x,MNXM1104173_p/glyoxysome,MNXM1104173
Cytochromes-C-Reduced_e,MNXM731959_e,MNXM731959
btcoa_m,MNXM233_m,MNXM233
PROTON_e,MNXM1~_e,MNXM1
q10_m,MNXM740811_m,MNXM740811
pheme_c,MNXM249~_c,MNXM249
biliverd_c,MNXM416_c,MNXM416
co_c,MNXM726637_c,MNXM726637
fe2_c,MNXM111~_c,MNXM111
hpdcacrn_c,MNXM8707_c,MNXM8707
hpdcacoa_c,MNXM7415_c,MNXM7415
hpdcacoa_m,MNXM7415_m,MNXM7415
hpdcacrn_m,MNXM8707_m,MNXM8707
crn_m,MNXM731667_m,MNXM731667
hpdece_m,MNXM733008_m,MNXM733008
h2o_m,MNXM03_m,MNXM03
CDPDIACYLGLYCEROL_c,MNXM732254_c,MNXM732254
L-1-PHOSPHATIDYL-GLYCEROL_c,MNXM730279_c,MNXM730279
CARDIOLIPIN_c,MNXM731146_c,MNXM731146
hpdececoa_m,MNXM1103993_m,MNXM1103993
b2coa_m,MNXM214_m,MNXM214
CMP_c,MNXM31~_c,MNXM31
q10h2_m,MNXM1108515_m,MNXM1108515
CPD-219_c,MNXM1104802_c,MNXM1104802
1p3h5c_c,MNXM114091_c,MNXM114091
2-KETO-6-AMINO-CAPROATE_c,MNXM916_c,MNXM916
ddcacoa_m,MNXM1104435_m,MNXM1104435
4hpro_LT_c,MNXM736063_c,MNXM736063
CPD-8098_c,MNXM726798_c,MNXM726798
dd2coa_m,MNXM739105_m,MNXM739105
CPD-8094_c,MNXM165282_c,MNXM165282
occoa_m,MNXM342_m,MNXM342
CH33ADO_c,MNXM316_c,MNXM316
CPD-19179_c,MNXM162448_c,MNXM162448
HC01415_m,MNXM1106008_m,MNXM1106008
CPD-4_c,MNXM1193_c,MNXM1193
CPD-8122_c,MNXM3054_c,MNXM3054
CPD-14274_c,MNXM36758_c,MNXM36758
SER_c,MNXM725422~_c,MNXM725422
D-SERINE_c,MNXM694_c,MNXM694
Heparan-sulfate-D-glucuronate_c,MNXM741636_c,MNXM741636
Heparan-sulfate-L-iduronate_c,MNXM730871_c,MNXM730871
S-2-METHYLACYL-COA_c,MNXM4914_c,MNXM4914
R-2-METHYLACYL-COA_c,MNXM4911_c,MNXM4911
CPD-1063_c,MNXM522_c,MNXM522
CPD-14273_c,MNXM36773_c,MNXM36773
provalgln_e,MNXM744864_e,MNXM744864
provalgln_c,MNXM744864_c,MNXM744864
5-P-BETA-D-RIBOSYL-AMINE_c,MNXM1104549_c,MNXM1104549
PRPP_c,MNXM91_c,MNXM91
r5p_c,MNXM1104056_c,MNXM1104056
prpp_c,MNXM91~_c,MNXM91
amp_c,MNXM723601~_c,MNXM723601
Cytochromes-C-Oxidized_e,MNXM230_e,MNXM230
4hpro_LT_m,MNXM736063_m,MNXM736063
1p3h5c_m,MNXM114091_m,MNXM114091
hpyr_c,MNXM392~_c,MNXM392
tdcoa_m,MNXM224_m,MNXM224
HC01412_m,MNXM1104173_m,MNXM1104173
hxcoa_m,MNXM162502_m,MNXM162502
hx2coa_m,MNXM1104717_m,MNXM1104717
dcacoa_m,MNXM1092836_m,MNXM1092836
dc2coa_m,MNXM580_m,MNXM580
HC10858_m,MNXM150997_m,MNXM150997
accoa_m,MNXM1104266_m,MNXM1104266
hdcoa_m,MNXM1106135_m,MNXM1106135
hdcea_r,MNXM1107900_r,MNXM1107900
hdcoa_r,MNXM1106135_r,MNXM1106135
glyc__S_c,MNXM147340_c,MNXM147340
glyc__R_c,MNXM732053~_c,MNXM732053
so4_l,MNXM58_l,MNXM58
hs_deg1_l,MNXM11753_l,MNXM11753
hs_deg2_l,MNXM11764_l,MNXM11764
h_l,MNXM1_l,MNXM1
RIBOSE-5P_c,MNXM729957_c,MNXM729957
Phosphoserines_c,MNXM1107213_c,MNXM1107213
Serines_c,MNXM725422~~_c,MNXM725422
CPD-3_c,MNXM726090_c,MNXM726090
CPD-8123_c,MNXM733441_c,MNXM733441
3php_c,MNXM541_c,MNXM541
urate_c,MNXM1105965_c,MNXM1105965
akg_c,MNXM20~_c,MNXM20
pser__L_c,MNXM379_c,MNXM379
CYS_c,MNXM738067~_c,MNXM738067
