Original ID,Raw MetaNetX ID,Final ID
CPD1F-4_c,MNXM1104489_c,MNXM1104489
gln_L_m,gln_L_m,gln_L_m
amp_m,MNXM723601_m,MNXM723601
ppi_m,MNXM11_m,MNXM11
lac_D_m,lac_D_m,lac_D_m
CPD-706_c,MNXM734746_c,MNXM734746
gmp_m,MNXM1101285_m,MNXM1101285
CPD-700_c,MNXM2492_c,MNXM2492
glu_L_m,glu_L_m,glu_L_m
pyr_m,MNXM23_m,MNXM23
INOSITOL-1456-TETRAKISPHOSPHATE_c,MNXM1620_c,MNXM1620
nh4_m,MNXM729304_m,MNXM729304
LEU-tRNAs_c,MNXM90880_c,MNXM90880
LEU_c,MNXM1106762_c,MNXM1106762
dnad_c,MNXM1103300_c,MNXM1103300
nh4_c,MNXM729304~_c,MNXM729304
N-ACETYL-D-GLUCOSAMINE-1-P_c,MNXM158411_c,MNXM158411
UDP-N-ACETYL-D-GLUCOSAMINE_c,MNXM736710_c,MNXM736710
5-Phospho-RNA_c,MNXM727580~_c,MNXM727580
RNA-Holder_c,MNXM90337_c,MNXM90337
amp_h,MNXM723601_h,MNXM723601
r5p_h,MNXM1104056_h,MNXM1104056
prpp_h,MNXM91_h,MNXM91
ru5p_D_c,ru5p_D_c,ru5p_D_c
trnaval_c,MNXM90885_c,MNXM90885
Phosphorylase-a_c,MNXM5276_c,MNXM5276
gua_c,MNXM733114_c,MNXM733114
valtrna_c,MNXM90110_c,MNXM90110
Pyruvate-dehydrogenase-L-serine_c,MNXM1089814_c,MNXM1089814
gmp_c,MNXM1101285_c,MNXM1101285
Pyruvate-Dehydrogenase-Phosphoserine_c,MNXM1089813_c,MNXM1089813
Elongation-factor-2_c,MNXM11483_c,MNXM11483
Elongation-factor-2-P_c,MNXM17484_c,MNXM17484
g3pe_c,MNXM55315_c,MNXM55315
val_L_h,val_L_h,val_L_h
trnaval_h,MNXM90885_h,MNXM90885
etha_c,MNXM218_c,MNXM218
glyc3p_c,MNXM66_c,MNXM66
ppi_h,MNXM11_h,MNXM11
Protein-L-Ser-or-L-Thr-L-Pro_c,MNXM744371_c,MNXM744371
valtrna_h,MNXM90110_h,MNXM90110
Protein-L-Ser-or-L-Thr-P-L-Pro_c,MNXM148837_c,MNXM148837
CPD-67_c,MNXM2074_c,MNXM2074
val_L_c,val_L_c,val_L_c
GLYCOLLATE_c,MNXM222_c,MNXM222
nadph_h,MNXM738702_h,MNXM738702
dgdg1839Z12Z15Z1634Z7Z10Z_h,MNXM146277_h,MNXM146277
G3P_c,MNXM727604_c,MNXM727604
fdxrd_h,MNXM169_h,MNXM169
pa1819Z1819Z_c,MNXM145676_c,MNXM145676
3-P-HYDROXYPYRUVATE_c,MNXM541_c,MNXM541
nadp_h,MNXM5_h,MNXM5
pep_c,MNXM73_c,MNXM73
2pglyc_h,MNXM2074_h,MNXM2074
fdxox_h,MNXM178_h,MNXM178
o2_h,MNXM735438_h,MNXM735438
glyclt_h,MNXM222_h,MNXM222
dgdg1839Z12Z15Z1644Z7Z10Z13Z_h,MNXM146385_h,MNXM146385
dgtp_m,MNXM344_m,MNXM344
2pglyc_x,MNXM2074_p/glyoxysome,MNXM2074
dgdp_m,MNXM1097066_m,MNXM1097066
dgdg1819Z160_h,MNXM146272_h,MNXM146272
dgdg1819Z1617Z_h,MNXM146271_h,MNXM146271
pep_m,MNXM73_m,MNXM73
glyclt_x,MNXM222_p/glyoxysome,MNXM222
pi_x,MNXM9_p/glyoxysome,MNXM9
3pg_h,MNXM727604_h,MNXM727604
nad_h,MNXM8_h,MNXM8
3php_h,MNXM541_h,MNXM541
Maltodextrins_c,MNXM727738_c,MNXM727738
6-Phosphogluco-Maltodextrins_c,MNXM726187_c,MNXM726187
Starch_c,MNXM725911_c,MNXM725911
6-Phosphogluco-Amylopectins_c,MNXM5573_c,MNXM5573
SO3_c,MNXM105630_c,MNXM105630
UDP-SULFOQUINOVOSE_c,MNXM3379_c,MNXM3379
CPD-12575_c,MNXM722710~_c,MNXM722710
CPD-7526_c,MNXM2796_c,MNXM2796
ETR-Quinones_c,MNXM2824_c,MNXM2824
