Original ID,Raw MetaNetX ID,Final ID
gpi_sig_r,MNXM6283_r,MNXM6283
dd2coa_m,MNXM739105_m,MNXM739105
mem2emgacpail_prot_hs_r,MNXM13802_r,MNXM13802
PRO_c,MNXM114_c,MNXM114
Peptides-holder_c,MNXM729060_c,MNXM729060
occoa_m,MNXM342_m,MNXM342
m3emgacpail_hs_r,MNXM7949_r,MNXM7949
pe_hs_r,MNXM115_r,MNXM115
HC01415_m,MNXM1106008_m,MNXM1106008
dag_hs_r,MNXM59_r,MNXM59
DIPEPTIDES_c,MNXM729062_c,MNXM729062
his__L_c,MNXM1107768_c,MNXM1107768
stcoa_c,MNXM272_c,MNXM272
adp_m,MNXM40333_m,MNXM40333
bildglcur_e,MNXM162526_e,MNXM162526
h_m,MNXM1_m,MNXM1
lnlc_c,MNXM4069_c,MNXM4069
arg__L_c,MNXM70_c,MNXM70
pi_c,MNXM9_c,MNXM9
his__L_e,MNXM1107768_e,MNXM1107768
na1_e,MNXM27_e,MNXM27
pail5p_hs_n,MNXM4242_n,MNXM4242
bilglcur_e,MNXM1383_e,MNXM1383
arg__L_e,MNXM70_e,MNXM70
atp_n,MNXM3_n,MNXM3
coa_c,MNXM727276_c,MNXM727276
bilglcur_c,MNXM1383_c,MNXM1383
h_n,MNXM1_n,MNXM1
lnlccoa_c,MNXM527964_c,MNXM527964
adp_n,MNXM40333_n,MNXM40333
lnlncg_c,MNXM162504_c,MNXM162504
pail35p_hs_n,MNXM1104211_n,MNXM1104211
h_e,MNXM1_e,MNXM1
arachdcoa_m,MNXM90403_m,MNXM90403
lnlncgcoa_c,MNXM1104071_c,MNXM1104071
o2_m,MNXM735438_m,MNXM735438
lnlnca_c,MNXM737569_c,MNXM737569
CE4795_m,MNXM744492_m,MNXM744492
biliverd_c,MNXM416_c,MNXM416
3ivcoa_m,MNXM737273_m,MNXM737273
3ivcoa_c,MNXM737273_c,MNXM737273
h2o2_m,MNXM732621_m,MNXM732621
nadph_c,MNXM738702_c,MNXM738702
bilirub_c,MNXM737082_c,MNXM737082
arachdcoa_x,MNXM90403_p/glyoxysome,MNXM90403
lnlncacoa_c,MNXM994_c,MNXM994
o2_x,MNXM735438_p/glyoxysome,MNXM735438
hLkynr_c,MNXM728564_c,MNXM728564
nadp_c,MNXM5_c,MNXM5
3hanthrn_c,MNXM1108155_c,MNXM1108155
CE4795_x,MNXM744492_p/glyoxysome,MNXM744492
gt3_hs_g,MNXM7406_g,MNXM7406
gt2_hs_g,MNXM11731_g,MNXM11731
gal_c,MNXM735266_c,MNXM735266
gal1p_c,MNXM1106067_c,MNXM1106067
cs_hs_linkage_g,MNXM147451_g,MNXM147451
cs_pre_g,MNXM8416_g,MNXM8416
cs_a_b_pre2_g,MNXM148157_g,MNXM148157
uacgam_g,MNXM736710_g,MNXM736710
cs_a_b_pre3_g,MNXM147449_g,MNXM147449
HC02199_e,MNXM162246_e,MNXM162246
estrones_c,MNXM162533_c,MNXM162533
tdcoa_m,MNXM224_m,MNXM224
CE5114_x,MNXM165187_p/glyoxysome,MNXM165187
HC01412_m,MNXM1104173_m,MNXM1104173
h2o_x,MNXM03_p/glyoxysome,MNXM03
CE4791_x,MNXM744489_p/glyoxysome,MNXM744489
ADENOSYL-HOMO-CYS_c,MNXM19_c,MNXM19
HOMO-CYS_c,MNXM114070_c,MNXM114070
ADENOSINE_c,MNXM212_c,MNXM212
nad_x,MNXM8_p/glyoxysome,MNXM8
h_x,MNXM1_p/glyoxysome,MNXM1
hxcoa_m,MNXM162502_m,MNXM162502
hx2coa_m,MNXM1104717_m,MNXM1104717
Pi_c,MNXM9~_c,MNXM9
CE4793_x,MNXM166236_p/glyoxysome,MNXM166236
ADENINE_c,MNXM168_c,MNXM168
RIBOSE-1P_c,MNXM295_c,MNXM295
nadh_x,MNXM10_p/glyoxysome,MNXM10
dcacoa_m,MNXM1092836_m,MNXM1092836
AMP_c,MNXM723601_c,MNXM723601
PPI_c,MNXM11_c,MNXM11
coa_x,MNXM727276_p/glyoxysome,MNXM727276
PRPP_c,MNXM91_c,MNXM91
dc2coa_m,MNXM580_m,MNXM580
accoa_x,MNXM1104266_p/glyoxysome,MNXM1104266
PALMITYL-COA_c,MNXM88_c,MNXM88
GLYCEROL-3P_c,MNXM66_c,MNXM66
