Original ID,Raw MetaNetX ID,Final ID
35cgmp_g,MNXM731192_g,MNXM731192
35cgmp_n,MNXM731192_n,MNXM731192
35diotyr_c,MNXM730786_c,MNXM730786
3aap_c,MNXM771_c,MNXM771
3aap_x,MNXM771_p/glyoxysome,MNXM771
3aib_c,MNXM786_c,MNXM786
3aib_e,MNXM786_e,MNXM786
3aib_m,MNXM786_m,MNXM786
3aib__D_c,MNXM162802_c,MNXM162802
3aib__D_e,MNXM162802_e,MNXM162802
3aib__D_m,MNXM162802_m,MNXM162802
3amp_l,MNXM1102173_l,MNXM1102173
3bcrn_c,MNXM163668_c,MNXM163668
3bcrn_e,MNXM163668_e,MNXM163668
3ddcrn_c,MNXM150910_c,MNXM150910
3ddcrn_e,MNXM150910_e,MNXM150910
3deccrn_c,MNXM150909_c,MNXM150909
3deccrn_e,MNXM150909_e,MNXM150909
3dhguln_c,MNXM736_c,MNXM736
3dpdhb_m,MNXM737269_m,MNXM737269
3dpdhb_me_m,MNXM5516_m,MNXM5516
3dphb_m,MNXM733937_m,MNXM733937
3dsphgn_c,MNXM559_c,MNXM559
3h26dm5coa_m,MNXM5520_m,MNXM5520
3h26dm5coa_x,MNXM5520_p/glyoxysome,MNXM5520
3hanthrn_c,MNXM1108155_c,MNXM1108155
3hbcoa_m,MNXM1105912_m,MNXM1105912
3hbcoa_x,MNXM1105912_p/glyoxysome,MNXM1105912
3hbcoa__R_c,MNXM1105913_c,MNXM1105913
3hbcoa__R_m,MNXM1105913_m,MNXM1105913
3hdcoa_c,MNXM1104681_c,MNXM1104681
3hdcoa_m,MNXM1104681_m,MNXM1104681
3hdcoa_x,MNXM1104681_p/glyoxysome,MNXM1104681
3hddcoa_c,MNXM733_c,MNXM733
3hddcoa_m,MNXM733_m,MNXM733
3hexdcoa_c,MNXM163183_c,MNXM163183
3hexdcoa_m,MNXM163183_m,MNXM163183
3hexdcrn_c,MNXM727450_c,MNXM727450
3hexdcrn_e,MNXM727450_e,MNXM727450
3hibutcoa_m,MNXM90341_m,MNXM90341
3hmbcoa_m,MNXM1104693_m,MNXM1104693
3hmp_m,MNXM396_m,MNXM396
17ahprgstrn_m,MNXM347_m,MNXM347
17ahprgstrn_r,MNXM347_r,MNXM347
18harachd_r,MNXM14054_r,MNXM14054
1a2425thvitd2_m,MNXM9596_m,MNXM9596
1a2425thvitd3_m,MNXM4500_m,MNXM4500
1a25dhvitd2_m,MNXM9598_m,MNXM9598
1a25dhvitd3_c,MNXM726200_c,MNXM726200
1a25dhvitd3_m,MNXM726200_m,MNXM726200
1a25dhvitd3_n,MNXM726200_n,MNXM726200
1glyc_cho_e,MNXM164013_e,MNXM164013
1mncam_c,MNXM2172_c,MNXM2172
1mncam_e,MNXM2172_e,MNXM2172
1mpyr_c,MNXM1615_c,MNXM1615
1p2cbxl_x,MNXM957_p/glyoxysome,MNXM957
1p3h5c_c,MNXM114091_c,MNXM114091
1p3h5c_m,MNXM114091_m,MNXM114091
1pipdn2c_x,MNXM911_p/glyoxysome,MNXM911
1pyr5c_c,MNXM301_c,MNXM301
1pyr5c_m,MNXM301_m,MNXM301
20ahchsterol_m,MNXM164166_m,MNXM164166
23cump_c,MNXM3150_c,MNXM3150
23cump_e,MNXM3150_e,MNXM3150
23doguln_c,MNXM958_c,MNXM958
23dpg_c,MNXM162335_c,MNXM162335
2425dhvitd2_c,MNXM6764_c,MNXM6764
2425dhvitd2_e,MNXM6764_e,MNXM6764
2425dhvitd2_m,MNXM6764_m,MNXM6764
2425dhvitd3_c,MNXM738711_c,MNXM738711
2425dhvitd3_e,MNXM738711_e,MNXM738711
2425dhvitd3_m,MNXM738711_m,MNXM738711
24nph_c,MNXM9757_c,MNXM9757
24nph_e,MNXM9757_e,MNXM9757
25aics_c,MNXM607_c,MNXM607
25hvitd2_c,MNXM4976_c,MNXM4976
25hvitd2_e,MNXM4976_e,MNXM4976
25hvitd2_m,MNXM4976_m,MNXM4976
25hvitd3_c,MNXM730310_c,MNXM730310
25hvitd3_e,MNXM730310_e,MNXM730310
25hvitd3_m,MNXM730310_m,MNXM730310
2amac_c,MNXM734499_c,MNXM734499
2ameph_c,MNXM1692_c,MNXM1692
2aobut_c,MNXM114087_c,MNXM114087
2aobut_m,MNXM114087_m,MNXM114087
2c23dh56dhoxin_c,MNXM163662_c,MNXM163662
2coum_c,MNXM1107777_c,MNXM1107777
2dp6mep_m,MNXM91882_m,MNXM91882
2dp6mobq_m,MNXM9805_m,MNXM9805
2dp6mobq_me_m,MNXM9803_m,MNXM9803
2dpmhobq_m,MNXM741775_m,MNXM741775
2dr1p_c,MNXM1108138_c,MNXM1108138
2dr5p_c,MNXM2179_c,MNXM2179
2hb_c,MNXM1103784_c,MNXM1103784
2hb_e,MNXM1103784_e,MNXM1103784
2hog_m,MNXM1101252_m,MNXM1101252
2hyoxplac_c,MNXM2160_c,MNXM2160
4tmeabut_c,MNXM163683_c,MNXM163683
4tmeabut_m,MNXM163683_m,MNXM163683
3hpcoa_m,MNXM1103908_m,MNXM1103908
3hpcoa_x,MNXM1103908_p/glyoxysome,MNXM1103908
3hpp_m,MNXM872_m,MNXM872
3htdcoa_c,MNXM767_c,MNXM767
3htdcoa_m,MNXM767_m,MNXM767
3htmelys_c,MNXM91413_c,MNXM91413
4abut_e,MNXM192_e,MNXM192
3htmelys_m,MNXM91413_m,MNXM91413
3hxkynam_c,MNXM36534_c,MNXM36534
4tmeabutn_c,MNXM626_c,MNXM626
56dihindlcrbxlt_c,MNXM2947_c,MNXM2947
4abut_l,MNXM192_l,MNXM192
3ityr__L_c,MNXM666_c,MNXM666
4abut_m,MNXM192_m,MNXM192
3m4hpga_c,MNXM1989_c,MNXM1989
56dthm_c,MNXM772_c,MNXM772
4abut_n,MNXM192_n,MNXM192
56dthm_m,MNXM772_m,MNXM772
56dura_c,MNXM506_c,MNXM506
3m4hpga_m,MNXM1989_m,MNXM1989
3mb2coa_m,MNXM389_m,MNXM389
3mgcoa_m,MNXM91417_m,MNXM91417
4abutn_c,MNXM12529_c,MNXM12529
3mlda_c,MNXM164040_c,MNXM164040
56iqcrbxlt_c,MNXM6292_c,MNXM6292
4abutn_e,MNXM12529_e,MNXM12529
5HPET_c,MNXM730648_c,MNXM730648
3mlda_e,MNXM164040_e,MNXM164040
5HPET_r,MNXM730648_r,MNXM730648
4abutn_m,MNXM12529_m,MNXM12529
5a2opntn_x,MNXM1714_p/glyoxysome,MNXM1714
3mldz_c,MNXM5416_c,MNXM5416
4aphdob_c,MNXM163204_c,MNXM163204
5adtststerone_c,MNXM730284_c,MNXM730284
4aphdob_m,MNXM163204_m,MNXM163204
5adtststerone_e,MNXM730284_e,MNXM730284
4fumacac_c,MNXM739483_c,MNXM739483
5adtststerone_m,MNXM730284_m,MNXM730284
4h2oglt_c,MNXM97048_c,MNXM97048
5adtststerone_r,MNXM730284_r,MNXM730284
ACP_m,MNXM147419_m,MNXM147419
4h2oglt_m,MNXM97048_m,MNXM97048
Asn_X_Ser_Thr_l,MNXM145923_l,MNXM145923
5adtststeroneglc_c,MNXM8181_c,MNXM8181
4hbz_m,MNXM164_m,MNXM164
5adtststeroneglc_e,MNXM8181_e,MNXM8181
4hbzcoa_m,MNXM1104715_m,MNXM1104715
5adtststeroneglc_r,MNXM8181_r,MNXM8181
Asn_X_Ser_Thr_r,MNXM145923_r,MNXM145923
4hdebrisoquine_c,MNXM10135_c,MNXM10135
C01241_c,MNXM92559_c,MNXM92559
5adtststerones_c,MNXM726151_c,MNXM726151
5adtststerones_e,MNXM726151_e,MNXM726151
5aizc_c,MNXM737373_c,MNXM737373
C01241_m,MNXM92559_m,MNXM92559
4hdebrisoquine_e,MNXM10135_e,MNXM10135
C01241_r,MNXM92559_r,MNXM92559
C01507_c,MNXM3633_c,MNXM3633
5aop_c,MNXM405_c,MNXM405
4hglusa_m,MNXM2687_m,MNXM2687
5aop_m,MNXM405_m,MNXM405
C01601_c,MNXM12480_c,MNXM12480
C01747_c,MNXM163889_c,MNXM163889
4hoxpacd_c,MNXM479_c,MNXM479
C01747_g,MNXM163889_g,MNXM163889
5dhf_c,MNXM4080_c,MNXM4080
5dhf_e,MNXM4080_e,MNXM4080
4hphac_c,MNXM735208_c,MNXM735208
C01747_l,MNXM163889_l,MNXM163889
4hphac_e,MNXM735208_e,MNXM735208
C01836_c,MNXM1105071_c,MNXM1105071
C01836_m,MNXM1105071_m,MNXM1105071
C02147_c,MNXM3585_c,MNXM3585
5dhf_l,MNXM4080_l,MNXM4080
5dhf_m,MNXM4080_m,MNXM4080
4hpro_LT_c,MNXM736063_c,MNXM736063
5dpmev_c,MNXM689_c,MNXM689
C02356_c,MNXM17054_c,MNXM17054
4hpro_LT_e,MNXM736063_e,MNXM736063
C02442_c,MNXM3670_c,MNXM3670
5dpmev_x,MNXM689_p/glyoxysome,MNXM689
4hpro_LT_m,MNXM736063_m,MNXM736063
5forthf_c,MNXM1108549_c,MNXM1108549
C02470_c,MNXM5989_c,MNXM5989
C02470_e,MNXM5989_e,MNXM5989
4hpro_LT_r,MNXM736063_r,MNXM736063
C02470_m,MNXM5989_m,MNXM5989
5fthf_c,MNXM1392_c,MNXM1392
4izp_c,MNXM741299_c,MNXM741299
5fthf_e,MNXM1392_e,MNXM1392
5fthf_m,MNXM1392_m,MNXM1392
C02528_c,MNXM727182_c,MNXM727182
C02528_e,MNXM727182_e,MNXM727182
4mlacac_c,MNXM739482_c,MNXM739482
C02528_m,MNXM727182_m,MNXM727182
5g2oxpt_x,MNXM1037_p/glyoxysome,MNXM1037
4mop_c,MNXM404_c,MNXM404
5homeprazole_c,MNXM10267_c,MNXM10267
C02528_r,MNXM727182_r,MNXM727182
C02528_x,MNXM727182_p/glyoxysome,MNXM727182
4mop_e,MNXM404_e,MNXM404
C02712_c,MNXM722898_c,MNXM722898
5homeprazole_e,MNXM10267_e,MNXM10267
5hoxindact_c,MNXM1057_c,MNXM1057
4mop_m,MNXM404_m,MNXM404
5hoxindact_m,MNXM1057_m,MNXM1057
C02712_m,MNXM722898_m,MNXM722898
C02744_c,MNXM7718_c,MNXM7718
4mptnl_c,MNXM992_c,MNXM992
C02744_g,MNXM7718_g,MNXM7718
5hoxindoa_c,MNXM732179_c,MNXM732179
4mptnl_e,MNXM992_e,MNXM992
5hoxindoa_m,MNXM732179_m,MNXM732179
C03405_c,MNXM59674_c,MNXM59674
4mptnl_m,MNXM992_m,MNXM992
C03405_g,MNXM59674_g,MNXM59674
5hoxnfkyn_c,MNXM166597_c,MNXM166597
4mptnl_r,MNXM992_r,MNXM992
5htrp_c,MNXM730546_c,MNXM730546
C03413_c,MNXM4676_c,MNXM4676
4mtolbutamide_c,MNXM10136_c,MNXM10136
C03413_x,MNXM4676_p/glyoxysome,MNXM4676
C03577_x,MNXM3823_p/glyoxysome,MNXM3823
5htrp_e,MNXM730546_e,MNXM730546
4mtolbutamide_e,MNXM10136_e,MNXM10136
5hxkyn_c,MNXM2621_c,MNXM2621
C03681_c,MNXM1066_c,MNXM1066
4mzym_int1_r,MNXM732412_r,MNXM732412
C03693_c,MNXM737034_c,MNXM737034
5hxkynam_c,MNXM3508_c,MNXM3508
4mzym_int2_r,MNXM8744_r,MNXM8744
5mdr1p_c,MNXM1103417_c,MNXM1103417
C03958_e,MNXM1100571_e,MNXM1100571
4nph_c,MNXM526_c,MNXM526
4nph_e,MNXM526_e,MNXM526
C04295_c,MNXM2973_c,MNXM2973
5mdru1p_c,MNXM522_c,MNXM522
4nphsf_c,MNXM10226_c,MNXM10226
5mta_c,MNXM150_c,MNXM150
C04295_m,MNXM2973_m,MNXM2973
C04295_r,MNXM2973_r,MNXM2973
4nphsf_e,MNXM10226_e,MNXM10226
C04308_c,MNXM75100_c,MNXM75100
5mta_e,MNXM150_e,MNXM150
4ppan_c,MNXM735771_c,MNXM735771
5mthf_c,MNXM318_c,MNXM318
C04308_m,MNXM75100_m,MNXM75100
4ppan_m,MNXM735771_m,MNXM735771
C04308_r,MNXM75100_r,MNXM75100
5mthf_e,MNXM318_e,MNXM318
5mthf_n,MNXM318_n,MNXM318
5mthf_r,MNXM318_r,MNXM318
C04717_c,MNXM165530_c,MNXM165530
C04805_c,MNXM722731_c,MNXM722731
4ppcys_c,MNXM730898_c,MNXM730898
C04805_m,MNXM722731_m,MNXM722731
C04805_n,MNXM722731_n,MNXM722731
4ppcys_m,MNXM730898_m,MNXM730898
C04805_r,MNXM722731_r,MNXM722731
5oxpro_c,MNXM964_c,MNXM964
4pyrdx_c,MNXM1530_c,MNXM1530
C04805_x,MNXM722731_p/glyoxysome,MNXM722731
4pyrdx_e,MNXM1530_e,MNXM1530
C04843_c,MNXM737896_c,MNXM737896
5oxpro_e,MNXM964_e,MNXM964
C08261_c,MNXM731023_c,MNXM731023
5pmev_c,MNXM567_c,MNXM567
5pmev_x,MNXM567_p/glyoxysome,MNXM567
5thf_c,MNXM3687_c,MNXM3687
C04843_r,MNXM737896_r,MNXM737896
C04843_x,MNXM737896_p/glyoxysome,MNXM737896
C04849_c,MNXM722776_c,MNXM722776
C04849_e,MNXM722776_e,MNXM722776
C04849_m,MNXM722776_m,MNXM722776
C08276_c,MNXM727957_c,MNXM727957
C04849_n,MNXM722776_n,MNXM722776
C04849_r,MNXM722776_r,MNXM722776
5thf_e,MNXM3687_e,MNXM3687
5thf_l,MNXM3687_l,MNXM3687
C09209_c,MNXM11747_c,MNXM11747
5thf_m,MNXM3687_m,MNXM3687
C04849_x,MNXM722776_p/glyoxysome,MNXM722776
C09640_c,MNXM13455_c,MNXM13455
C05284_c,MNXM2593_c,MNXM2593
6a2ohxnt_x,MNXM916_p/glyoxysome,MNXM916
C09642_c,MNXM9366_c,MNXM9366
C05284_m,MNXM2593_m,MNXM2593
C10164_c,MNXM12691_c,MNXM12691
6dhf_c,MNXM3615_c,MNXM3615
C05284_r,MNXM2593_r,MNXM2593
C11304_c,MNXM81247_c,MNXM81247
C05298_c,MNXM735147_c,MNXM735147
6dhf_e,MNXM3615_e,MNXM3615
C11304_m,MNXM81247_m,MNXM81247
6dhf_l,MNXM3615_l,MNXM3615
C05298_l,MNXM735147_l,MNXM735147
C11304_r,MNXM81247_r,MNXM81247
C05298_r,MNXM735147_r,MNXM735147
6dhf_m,MNXM3615_m,MNXM3615
6hoxmelatn_c,MNXM730977_c,MNXM730977
C11695_c,MNXM5060_c,MNXM5060
6htststerone_c,MNXM163219_c,MNXM163219
C05299_c,MNXM4971_c,MNXM4971
C05299_r,MNXM4971_r,MNXM4971
C11821_c,MNXM1137_c,MNXM1137
C05300_c,MNXM3794_c,MNXM3794
6htststerone_e,MNXM163219_e,MNXM163219
C11821_x,MNXM1137_p/glyoxysome,MNXM1137
6htststerone_r,MNXM163219_r,MNXM163219
C05300_r,MNXM3794_r,MNXM3794
C13856_c,MNXM1167_c,MNXM1167
C05301_c,MNXM733546_c,MNXM733546
6pgc_c,MNXM734080_c,MNXM734080
C13856_g,MNXM1167_g,MNXM1167
C05301_r,MNXM733546_r,MNXM733546
C13856_r,MNXM1167_r,MNXM1167
C05302_c,MNXM736913_c,MNXM736913
6pgc_r,MNXM734080_r,MNXM734080
C14768_c,MNXM6120_c,MNXM6120
6pgl_c,MNXM1104491_c,MNXM1104491
C05708_c,MNXM740529_c,MNXM740529
C14768_r,MNXM6120_r,MNXM6120
C05708_r,MNXM740529_r,MNXM740529
6pgl_r,MNXM1104491_r,MNXM1104491
C14769_c,MNXM6139_c,MNXM6139
C05769_c,MNXM8445_c,MNXM8445
C14769_r,MNXM6139_r,MNXM6139
C05957_c,MNXM7704_c,MNXM7704
C05957_m,MNXM7704_m,MNXM7704
6pthp_c,MNXM467_c,MNXM467
C14770_c,MNXM6048_c,MNXM6048
C05957_r,MNXM7704_r,MNXM7704
C14770_r,MNXM6048_r,MNXM6048
C06199_c,MNXM11832_c,MNXM11832
6pthp_n,MNXM467_n,MNXM467
C14771_c,MNXM6053_c,MNXM6053
6thf_c,MNXM3616_c,MNXM3616
C06199_g,MNXM11832_g,MNXM11832
C14771_r,MNXM6053_r,MNXM6053
C06199_l,MNXM11832_l,MNXM11832
6thf_e,MNXM3616_e,MNXM3616
C14825_c,MNXM6142_c,MNXM6142
6thf_l,MNXM3616_l,MNXM3616
C06314_c,MNXM12129_c,MNXM12129
C14825_r,MNXM6142_r,MNXM6142
C06314_r,MNXM12129_r,MNXM12129
6thf_m,MNXM3616_m,MNXM3616
C14826_c,MNXM91839_c,MNXM91839
7dhchsterol_c,MNXM730454_c,MNXM730454
C06314_x,MNXM12129_p/glyoxysome,MNXM12129
C14826_r,MNXM91839_r,MNXM91839
C06315_c,MNXM727336_c,MNXM727336
C06315_n,MNXM727336_n,MNXM727336
C06315_r,MNXM727336_r,MNXM727336
7dhchsterol_r,MNXM730454_r,MNXM730454
7dhf_c,MNXM5779_c,MNXM5779
7dhf_e,MNXM5779_e,MNXM5779
C14849_c,MNXM7106_c,MNXM7106
7dhf_l,MNXM5779_l,MNXM5779
C06315_x,MNXM727336_p/glyoxysome,MNXM727336
C06350_c,MNXM114536_c,MNXM114536
C14849_r,MNXM7106_r,MNXM7106
C06453_c,MNXM12258_c,MNXM12258
7dhf_m,MNXM5779_m,MNXM5779
C14849_x,MNXM7106_p/glyoxysome,MNXM7106
7thf_c,MNXM5780_c,MNXM5780
C06948_c,MNXM50391_c,MNXM50391
C14851_c,MNXM7104_c,MNXM7104
C07486_c,MNXM64920_c,MNXM64920
7thf_e,MNXM5780_e,MNXM5780
C14851_r,MNXM7104_r,MNXM7104
7thf_l,MNXM5780_l,MNXM5780
C07535_c,MNXM3216_c,MNXM3216
C14851_x,MNXM7104_p/glyoxysome,MNXM7104
C07535_r,MNXM3216_r,MNXM3216
7thf_m,MNXM5780_m,MNXM5780
CE0074_c,MNXM723294_c,MNXM723294
9_cis_retfa_c,MNXM146565_c,MNXM146565
CE0074_e,MNXM723294_e,MNXM723294
9_cis_retfa_e,MNXM146565_e,MNXM146565
CE0074_n,MNXM723294_n,MNXM723294
ACP_c,MNXM147419_c,MNXM147419
CE0233_c,MNXM151435_c,MNXM151435
CE1925_l,MNXM730635_l,MNXM730635
CE0347_c,MNXM162888_c,MNXM162888
CE1925_r,MNXM730635_r,MNXM730635
CE0347_n,MNXM162888_n,MNXM162888
CE1926_e,MNXM54295_e,MNXM54295
CE0347_r,MNXM162888~_r,MNXM162888
CE1926_l,MNXM54295_l,MNXM54295
CE0469_c,MNXM167779_c,MNXM167779
CE1926_r,MNXM54295_r,MNXM54295
CE0692_c,MNXM166246_c,MNXM166246
CE1935_c,MNXM162716_c,MNXM162716
CE0693_c,MNXM166245_c,MNXM166245
CE1935_e,MNXM162716_e,MNXM162716
CE0713_c,MNXM166247_c,MNXM166247
CE1935_x,MNXM162716_p/glyoxysome,MNXM162716
CE1936_c,MNXM82536_c,MNXM82536
CE2250_c,MNXM1103369_c,MNXM1103369
CE0737_c,MNXM1108373_c,MNXM1108373
CE2250_e,MNXM1103369_e,MNXM1103369
CE1936_e,MNXM82536_e,MNXM82536
CE0782_c,MNXM1102108_c,MNXM1102108
CE1936_x,MNXM82536_p/glyoxysome,MNXM82536
CE2251_c,MNXM723414_c,MNXM723414
CE0853_c,MNXM166250_c,MNXM166250
CE2253_c,MNXM36773_c,MNXM36773
